! 9He range in Si
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
95.000000	86133.7   	95.000000	85264.2   	95.000000	86758.1   	95.000000	86831.5   	95.000000	86758.1   	95.000000	721.269   	95.000000	348.932   	95.000000	1187.04   	95.000000	950.563   	95.000000	1156.76   	
100.000000	94254.5   	100.000000	93356.8   	100.000000	94975.9   	100.000000	95059.9   	100.000000	94976.2   	100.000000	788.358   	100.000000	379.899   	100.000000	1297.89   	100.000000	1036.46   	100.000000	1266.13   	
105.000000	102676    	105.000000	101751    	105.000000	103499    	105.000000	103594    	105.000000	103499    	105.000000	857.7     	105.000000	411.85    	105.000000	1412.65   	105.000000	1125.23   	105.000000	1379.56   	
110.000000	111393    	110.000000	110439    	110.000000	112322    	110.000000	112428    	110.000000	112322    	110.000000	929.225   	110.000000	444.743   	110.000000	1531.2    	110.000000	1216.8    	110.000000	1496.95   	
115.000000	120399    	115.000000	119417    	115.000000	121438    	115.000000	121555    	115.000000	121437    	115.000000	1002.86   	115.000000	478.545   	115.000000	1653.46   	115.000000	1311.11   	115.000000	1618.22   	
120.000000	129691    	120.000000	128678    	120.000000	130840    	120.000000	130971    	120.000000	130840    	120.000000	1078.55   	120.000000	513.256   	120.000000	1779.33   	120.000000	1408.09   	120.000000	1743.31   	
125.000000	139262    	125.000000	138216    	125.000000	140525    	125.000000	140669    	125.000000	140524    	125.000000	1156.22   	125.000000	548.829   	125.000000	1908.73   	125.000000	1507.69   	125.000000	1872.14   	
130.000000	149109    	130.000000	148027    	130.000000	150486    	130.000000	150645    	130.000000	150486    	130.000000	1235.82   	130.000000	585.262   	130.000000	2041.56   	130.000000	1609.84   	130.000000	2004.63   	
135.000000	159226    	135.000000	158104    	135.000000	160719    	135.000000	160892    	135.000000	160718    	135.000000	1317.28   	135.000000	622.535   	135.000000	2177.75   	135.000000	1714.49   	135.000000	2140.72   	
140.000000	169610    	140.000000	168442    	140.000000	171218    	140.000000	171407    	140.000000	171218    	140.000000	1400.55   	140.000000	660.605   	140.000000	2317.21   	140.000000	1821.58   	140.000000	2280.34   	
145.000000	180256    	145.000000	179038    	145.000000	181978    	145.000000	182183    	145.000000	181978    	145.000000	1485.57   	145.000000	699.457   	145.000000	2459.86   	145.000000	1931.07   	145.000000	2423.41   	
150.000000	191161    	150.000000	189885    	150.000000	192996    	150.000000	193218    	150.000000	192996    	150.000000	1572.29   	150.000000	739.074   	150.000000	2605.64   	150.000000	2042.9    	150.000000	2569.88   	
155.000000	202473    	155.000000	200980    	155.000000	204267    	155.000000	204505    	155.000000	204266    	155.000000	1660.65   	155.000000	779.439   	155.000000	2754.46   	155.000000	2157.03   	155.000000	2719.69   	
160.000000	214030    	160.000000	212318    	160.000000	215785    	160.000000	216041    	160.000000	215784    	160.000000	1750.61   	160.000000	820.536   	160.000000	2906.25   	160.000000	2273.4    	160.000000	2872.77   	
165.000000	225824    	165.000000	223893    	165.000000	227547    	165.000000	227820    	165.000000	227546    	165.000000	1842.11   	165.000000	862.347   	165.000000	3060.95   	165.000000	2391.97   	165.000000	3029.07   	
170.000000	237849    	170.000000	235704    	170.000000	239548    	170.000000	239840    	170.000000	239547    	170.000000	1935.12   	170.000000	904.862   	170.000000	3218.49   	170.000000	2512.7    	170.000000	3188.51   	
175.000000	250101    	175.000000	247744    	175.000000	251783    	175.000000	252096    	175.000000	251783    	175.000000	2029.57   	175.000000	948.066   	175.000000	3378.79   	175.000000	2635.53   	175.000000	3351.06   	
180.000000	262577    	180.000000	260010    	180.000000	264251    	180.000000	264583    	180.000000	264251    	180.000000	2125.44   	180.000000	991.924   	180.000000	3541.8    	180.000000	2760.44   	180.000000	3516.65   	
185.000000	275274    	185.000000	272498    	185.000000	276946    	185.000000	277298    	185.000000	276945    	185.000000	2222.67   	185.000000	1036.41   	185.000000	3707.45   	185.000000	2887.38   	185.000000	3685.23   	
190.000000	288186    	190.000000	285204    	190.000000	289864    	190.000000	290237    	190.000000	289863    	190.000000	2321.22   	190.000000	1081.53   	190.000000	3875.67   	190.000000	3016.3    	190.000000	3856.74   	
195.000000	301311    	195.000000	298125    	195.000000	303003    	195.000000	303397    	195.000000	303001    	195.000000	2421.05   	195.000000	1127.29   	195.000000	4046.43   	195.000000	3147.17   	195.000000	4031.14   	
200.000000	314646    	200.000000	311257    	200.000000	316357    	200.000000	316773    	200.000000	316355    	200.000000	2522.12   	200.000000	1173.64   	200.000000	4219.64   	200.000000	3279.95   	200.000000	4208.37   	
210.000000	341930    	210.000000	338140    	210.000000	343698    	210.000000	344161    	210.000000	343697    	210.000000	2727.85   	210.000000	1268.06   	210.000000	4573.23   	210.000000	3551.1    	210.000000	4571.14   	
220.000000	370011    	220.000000	365824    	220.000000	371863    	220.000000	372374    	220.000000	371862    	220.000000	2938.09   	220.000000	1364.74   	220.000000	4936.01   	220.000000	3829.46   	220.000000	4944.66   	
230.000000	398866    	230.000000	394285    	230.000000	400826    	230.000000	401385    	230.000000	400824    	230.000000	3152.57   	230.000000	1463.65   	230.000000	5307.57   	230.000000	4114.75   	230.000000	5328.57   	
240.000000	428471    	240.000000	423498    	240.000000	430560    	240.000000	431170    	240.000000	430557    	240.000000	3371.03   	240.000000	1564.61   	240.000000	5687.5    	240.000000	4406.72   	240.000000	5722.5    	
250.000000	458804    	250.000000	453439    	250.000000	461039    	250.000000	461704    	250.000000	461037    	250.000000	3593.22   	250.000000	1667.54   	250.000000	6075.43   	250.000000	4705.11   	250.000000	6126.13   	
