! 11Li range in CF4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
1.500000	347477    	1.500000	347477    	1.500000	391214    	1.500000	391214    	1.500000	391216    	1.500000	1923.72   	1.500000	1645.85   	1.500000	8634.83   	1.500000	10213.6   	1.500000	7815.7    	
1.750000	428809    	1.750000	428809    	1.750000	478758    	1.750000	478758    	1.750000	478760    	1.750000	2377.06   	1.750000	2007.36   	1.750000	9455.4    	1.750000	11243.8   	1.750000	8596.15   	
2.000000	519532    	2.000000	519532    	2.000000	573769    	2.000000	573769    	2.000000	573771    	2.000000	2875.66   	2.000000	2394.19   	2.000000	10349.1   	2.000000	12173.2   	2.000000	9444.6    	
2.250000	619001    	2.250000	619001    	2.250000	676272    	2.250000	676272    	2.250000	676274    	2.250000	3420.63   	2.250000	2806.7    	2.250000	11314.7   	2.250000	13176.1   	2.250000	10360.4   	
2.500000	727057    	2.500000	726795    	2.500000	786309    	2.500000	786309    	2.500000	786311    	2.500000	4013.18   	2.500000	3245.51   	2.500000	12351.7   	2.500000	14250.5   	2.500000	11343.5   	
3.000000	982477    	3.000000	966086    	3.000000	1.02911e+06	3.000000	1.02911e+06	3.000000	1.02911e+06	3.000000	5344.58   	3.000000	4203.7    	3.000000	14639.6   	3.000000	16608.9   	3.000000	13512.5   	
3.500000	1.26964e+06	3.500000	1.23568e+06	3.500000	1.30227e+06	3.500000	1.30227e+06	3.500000	1.30227e+06	3.500000	6874.51   	3.500000	5270.85   	3.500000	17212     	3.500000	19240.3   	3.500000	15952.1   	
4.000000	1.58795e+06	4.000000	1.5346e+06	4.000000	1.60575e+06	4.000000	1.60575e+06	4.000000	1.60575e+06	4.000000	8604.54   	4.000000	6446.75   	4.000000	20067.7   	4.000000	22138.9   	4.000000	18662.3   	
4.500000	1.93687e+06	4.500000	1.86219e+06	4.500000	1.93934e+06	4.500000	1.93934e+06	4.500000	1.93934e+06	4.500000	10534.3   	4.500000	7729.4    	4.500000	23204.9   	4.500000	25298.9   	4.500000	21641.7   	
5.000000	2.31592e+06	5.000000	2.21793e+06	5.000000	2.30278e+06	5.000000	2.30278e+06	5.000000	2.30278e+06	5.000000	12662.2   	5.000000	9116.46   	5.000000	26621.4   	5.000000	28715.2   	5.000000	24888.7   	
5.500000	2.72467e+06	5.500000	2.6013e+06	5.500000	2.69579e+06	5.500000	2.69579e+06	5.500000	2.69579e+06	5.500000	14986.4   	5.500000	10605.8   	5.500000	30313.8   	5.500000	32382     	5.500000	28400.4   	
6.000000	3.16272e+06	6.000000	3.01182e+06	6.000000	3.11804e+06	6.000000	3.11804e+06	6.000000	3.11804e+06	6.000000	17504.6   	6.000000	12195     	6.000000	34279.9   	6.000000	36295     	6.000000	32174.9   	
6.500000	3.62969e+06	6.500000	3.44909e+06	6.500000	3.56922e+06	6.500000	3.56922e+06	6.500000	3.56922e+06	6.500000	20214.5   	6.500000	13882.1   	6.500000	38516.2   	6.500000	40449.2   	6.500000	36209.1   	
