! 4He range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
11.000000	5.10358e+06	11.000000	4.90411e+06	11.000000	5.01199e+06	11.000000	5.01197e+06	11.000000	5.012e+06 	11.000000	35402.4   	11.000000	21692.1   	11.000000	51823.6   	11.000000	63401.7   	11.000000	53651.4   	
12.000000	5.97552e+06	12.000000	5.77858e+06	12.000000	5.8706e+06	12.000000	5.87051e+06	12.000000	5.87065e+06	12.000000	41735.8   	12.000000	25236.1   	12.000000	60590.5   	12.000000	73539.9   	12.000000	62819.5   	
13.000000	6.90982e+06	13.000000	6.7144e+06	13.000000	6.79245e+06	13.000000	6.79227e+06	13.000000	6.79256e+06	13.000000	48577.2   	13.000000	29023.9   	13.000000	70012.5   	13.000000	84359.4   	13.000000	72682.6   	
14.000000	7.90565e+06	14.000000	7.71088e+06	14.000000	7.77687e+06	14.000000	7.77657e+06	14.000000	7.77707e+06	14.000000	55921.3   	14.000000	33049.1   	14.000000	80084.3   	14.000000	95850.6   	14.000000	83235.4   	
15.000000	8.96226e+06	15.000000	8.76733e+06	15.000000	8.82321e+06	15.000000	8.82278e+06	15.000000	8.82354e+06	15.000000	63763     	15.000000	37307.5   	15.000000	90800.4   	15.000000	108004    	15.000000	94473     	
16.000000	1.00789e+07	16.000000	9.88314e+06	16.000000	9.93085e+06	16.000000	9.93029e+06	16.000000	9.93134e+06	16.000000	72097.1   	16.000000	41796.5   	16.000000	102156    	16.000000	120812    	16.000000	106390    	
17.000000	1.1255e+07	17.000000	1.10577e+07	17.000000	1.10992e+07	17.000000	1.10985e+07	17.000000	1.10998e+07	17.000000	80918.4   	17.000000	46514.2   	17.000000	114145    	17.000000	134265    	17.000000	118982    	
18.000000	1.24899e+07	18.000000	1.22905e+07	18.000000	1.23276e+07	18.000000	1.23267e+07	18.000000	1.23285e+07	18.000000	90221.5   	18.000000	51456.3   	18.000000	126762    	18.000000	148356    	18.000000	132242    	
19.000000	1.37829e+07	19.000000	1.3581e+07	19.000000	1.36154e+07	19.000000	1.36145e+07	19.000000	1.36166e+07	19.000000	100000    	19.000000	56617.1   	19.000000	140002    	19.000000	163074    	19.000000	146166    	
20.000000	1.51335e+07	20.000000	1.49286e+07	20.000000	1.49621e+07	20.000000	1.49611e+07	20.000000	1.49636e+07	20.000000	110249    	20.000000	61992.4   	20.000000	153858    	20.000000	178413    	20.000000	160747    	
