! 2H range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
10.000000	8.63239e+06	10.000000	8.35389e+06	10.000000	8.51398e+06	10.000000	8.51398e+06	10.000000	8.51398e+06	10.000000	84284.3   	10.000000	52414     	10.000000	129551    	10.000000	153105    	10.000000	133508    	
11.000000	1.02602e+07	11.000000	9.99051e+06	11.000000	1.01149e+07	11.000000	1.01149e+07	11.000000	1.0115e+07	11.000000	100783    	11.000000	61748.1   	11.000000	153625    	11.000000	180009    	11.000000	158512    	
12.000000	1.20152e+07	12.000000	1.17518e+07	12.000000	1.18442e+07	12.000000	1.18442e+07	12.000000	1.18444e+07	12.000000	118737    	12.000000	71786.5   	12.000000	179644    	12.000000	208862    	12.000000	185559    	
13.000000	1.38958e+07	13.000000	1.36364e+07	13.000000	1.37006e+07	13.000000	1.37006e+07	13.000000	1.37009e+07	13.000000	138132    	13.000000	82515     	13.000000	207595    	13.000000	239637    	13.000000	214634    	
14.000000	1.59002e+07	14.000000	1.56429e+07	14.000000	1.56828e+07	14.000000	1.56827e+07	14.000000	1.56833e+07	14.000000	158953    	14.000000	93917.8   	14.000000	237461    	14.000000	272309    	14.000000	245723    	
15.000000	1.80269e+07	15.000000	1.77699e+07	15.000000	1.77895e+07	15.000000	1.77894e+07	15.000000	1.77902e+07	15.000000	181187    	15.000000	105989    	15.000000	269230    	15.000000	306856    	15.000000	278813    	
16.000000	2.02746e+07	16.000000	2.00163e+07	16.000000	2.00195e+07	16.000000	2.00194e+07	16.000000	2.00205e+07	16.000000	204820    	16.000000	118720    	16.000000	302887    	16.000000	343252    	16.000000	313889    	
17.000000	2.26418e+07	17.000000	2.23809e+07	17.000000	2.23716e+07	17.000000	2.23716e+07	17.000000	2.2373e+07	17.000000	229838    	17.000000	132096    	17.000000	338417    	17.000000	381476    	17.000000	350937    	
18.000000	2.51273e+07	18.000000	2.48625e+07	18.000000	2.48445e+07	18.000000	2.48447e+07	18.000000	2.48464e+07	18.000000	256225    	18.000000	146101    	18.000000	375805    	18.000000	421504    	18.000000	389941    	
19.000000	2.77298e+07	19.000000	2.74602e+07	19.000000	2.74372e+07	19.000000	2.74375e+07	19.000000	2.74396e+07	19.000000	283965    	19.000000	160729    	19.000000	415033    	19.000000	463313    	19.000000	430887    	
20.000000	3.04483e+07	20.000000	3.0173e+07	20.000000	3.01484e+07	20.000000	3.01489e+07	20.000000	3.01514e+07	20.000000	313041    	20.000000	175968    	20.000000	456085    	20.000000	506881    	20.000000	473756    	
21.000000	3.32815e+07	21.000000	3.29997e+07	21.000000	3.29769e+07	21.000000	3.29776e+07	21.000000	3.29805e+07	21.000000	343435    	21.000000	191807    	21.000000	498944    	21.000000	552185    	21.000000	518531    	
