! 9Li range in H190C5F20
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
9.500000	3.96058e+06	9.500000	3.90297e+06	9.500000	3.87779e+06	9.500000	3.87779e+06	9.500000	3.87779e+06	9.500000	17862.7   	9.500000	11195.2   	9.500000	27219.6   	9.500000	34044.6   	9.500000	28232.5   	
10.000000	4.34211e+06	10.000000	4.2799e+06	10.000000	4.25136e+06	10.000000	4.25136e+06	10.000000	4.25136e+06	10.000000	19675.4   	10.000000	12232.6   	10.000000	29738     	10.000000	37010.3   	10.000000	30875.5   	
11.000000	5.15322e+06	11.000000	5.0944e+06	11.000000	5.04702e+06	11.000000	5.04696e+06	11.000000	5.04702e+06	11.000000	23559.1   	11.000000	14433.6   	11.000000	35106.3   	11.000000	43293.2   	11.000000	36514.4   	
12.000000	6.02763e+06	12.000000	5.9711e+06	12.000000	5.90702e+06	12.000000	5.90678e+06	12.000000	5.90704e+06	12.000000	27787.8   	12.000000	16802.3   	12.000000	40915.7   	12.000000	50040.9   	12.000000	42623.1   	
13.000000	6.96449e+06	13.000000	6.90926e+06	13.000000	6.8306e+06	13.000000	6.83009e+06	13.000000	6.83067e+06	13.000000	32357     	13.000000	19334     	13.000000	47162.1   	13.000000	57246.1   	13.000000	49197.8   	
14.000000	7.963e+06 	14.000000	7.90819e+06	14.000000	7.81705e+06	14.000000	7.81618e+06	14.000000	7.81719e+06	14.000000	37262.6   	14.000000	22024.7   	14.000000	53841.6   	14.000000	64901.9   	14.000000	56234.5   	
15.000000	9.02241e+06	15.000000	8.96722e+06	15.000000	8.86568e+06	15.000000	8.86439e+06	15.000000	8.86592e+06	15.000000	42500.8   	15.000000	24873     	15.000000	60950.4   	15.000000	73001.7   	15.000000	63729.6   	
16.000000	1.0142e+07	16.000000	1.00857e+07	16.000000	9.97582e+06	16.000000	9.97408e+06	16.000000	9.97621e+06	16.000000	48067.9   	16.000000	27876.3   	16.000000	68484.5   	16.000000	81539.5   	16.000000	71679.3   	
17.000000	1.13211e+07	17.000000	1.12632e+07	17.000000	1.11469e+07	17.000000	1.11446e+07	17.000000	1.11474e+07	17.000000	53960.3   	17.000000	31030.8   	17.000000	76440.5   	17.000000	90509.4   	17.000000	80080.2   	
18.000000	1.25591e+07	18.000000	1.24989e+07	18.000000	1.23782e+07	18.000000	1.23754e+07	18.000000	1.2379e+07	18.000000	60174     	18.000000	34333.4   	18.000000	84814.2   	18.000000	99905.4   	18.000000	88928.3   	
