! 11Li range in H10C4
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - Range straggling - method [0] - LISE	Energy (MeV/u)7	6 - Range straggling - method [1] - Atima	Energy (MeV/u)8	7 - Lateral range - method [0] - LISE	Energy (MeV/u)9	8 - Lateral range - method [1] - Atima	Energy (MeV/u)10	9 - Lateral range - method [2] - PDG	
1.750000	4.97283e+06	1.750000	4.97283e+06	1.750000	5.19398e+06	1.750000	5.19398e+06	1.750000	5.19399e+06	1.750000	22108.1   	1.750000	18786.6   	1.750000	55163.4   	1.750000	69675     	1.750000	50946.2   	
2.000000	6.09913e+06	2.000000	6.09913e+06	2.000000	6.30463e+06	2.000000	6.30463e+06	2.000000	6.30463e+06	2.000000	27091.8   	2.000000	22559.5   	2.000000	62520.6   	2.000000	78020.6   	2.000000	58028     	
2.250000	7.33434e+06	2.250000	7.33434e+06	2.250000	7.50967e+06	2.250000	7.50967e+06	2.250000	7.50967e+06	2.250000	32568.5   	2.250000	26606.7   	2.250000	70452     	2.250000	86964.3   	2.250000	65669     	
2.500000	8.67903e+06	2.500000	8.67835e+06	2.500000	8.80972e+06	2.500000	8.80972e+06	2.500000	8.80972e+06	2.500000	38554.3   	2.500000	30937.8   	2.500000	78966.4   	2.500000	96508.2   	2.500000	73879.8   	
3.000000	1.17169e+07	3.000000	1.16825e+07	3.000000	1.16966e+07	3.000000	1.16966e+07	3.000000	1.16966e+07	3.000000	52098.4   	3.000000	40475     	3.000000	97771.9   	3.000000	117402    	3.000000	92042.5   	
3.500000	1.51535e+07	3.500000	1.50978e+07	3.500000	1.4967e+07	3.500000	1.4967e+07	3.500000	1.4967e+07	3.500000	67784.7   	3.500000	51198.7   	3.500000	118973    	3.500000	140698    	3.500000	112559    	
4.000000	1.89818e+07	4.000000	1.89168e+07	4.000000	1.86207e+07	4.000000	1.86207e+07	4.000000	1.86207e+07	4.000000	85637.8   	4.000000	63109.6   	4.000000	142588    	4.000000	166384    	4.000000	135451    	
4.500000	2.31957e+07	4.500000	2.31349e+07	4.500000	2.26557e+07	4.500000	2.26557e+07	4.500000	2.26557e+07	4.500000	105660    	4.500000	76188.6   	4.500000	168618    	4.500000	194434    	4.500000	160726    	
5.000000	2.77896e+07	5.000000	2.77485e+07	5.000000	2.7069e+07	5.000000	2.7069e+07	5.000000	2.7069e+07	5.000000	127842    	5.000000	90412.9   	5.000000	197058    	5.000000	224818    	5.000000	188379    	
5.500000	3.27585e+07	5.500000	3.2752e+07	5.500000	3.18574e+07	5.500000	3.18574e+07	5.500000	3.18574e+07	5.500000	152167    	5.500000	105761    	5.500000	227893    	5.500000	257503    	5.500000	218398    	
