run,entry,type,status
69,4837,,False
69,4841,,False
69,4853,,False
69,4854,,False
69,4868,,False
69,4875,,False
69,4877,,False
69,4881,,False
69,4911,,False
69,4920,,False
69,4923,,False
69,4930,,False
69,4936,,False
69,4948,,False
69,4950,,False
69,4964,,False
69,4966,,False
69,4972,,False
69,4982,,False
69,4984,,False
69,4986,,False
69,4987,,False
69,4994,,False
69,4997,,False
69,5003,,False
69,5005,,False
69,5018,,False
69,5027,,False
69,5037,,False
69,5041,,False
69,5051,,False
69,5052,,False
69,5062,,False
69,5064,,False
69,5069,,False
69,5076,,False
69,5077,,False
69,5084,,False
69,5096,,False
69,5099,,False
69,5100,,False
69,5115,,False
69,5116,,False
69,5124,,False
69,5132,,False
69,5135,,False
69,5149,,False
69,5161,,False
69,5167,,False
69,5171,,False
69,5180,,False
69,5188,,False
69,5189,,False
69,5207,,False
69,5212,,False
69,5214,,False
69,5231,,False
69,5236,,False
69,5241,,False
69,5244,,False
69,5261,,False
69,5275,,False
69,5290,,False
69,5294,,False
69,5299,,False
69,5302,,False
69,5305,,False
69,5310,,False
69,5320,,False
69,5331,,False
69,5333,,False
69,5334,,False
69,5339,,False
69,5365,,False
69,5376,,False
69,5378,,False
69,5388,,False
69,5390,,False
69,5400,,False
69,5406,,False
69,5413,,False
69,5423,,False
69,5429,,False
69,5431,,False
69,5441,,False
69,5442,,False
69,5452,,False
69,5454,,False
69,5458,,False
69,5459,,False
69,5460,,False
69,5464,,False
69,5487,,False
69,5492,,False
69,5493,,False
69,5497,,False
69,5498,,False
69,5499,,False
69,5528,,False
69,5529,,False
69,5534,,False
69,5542,,False
69,5558,,False
69,5568,,False
69,5586,,False
69,5594,,False
69,5596,,False
69,5604,,False
69,5607,,False
69,5608,,False
69,5609,,False
69,5610,,False
69,5619,,False
69,5631,,False
69,5632,,False
69,5637,,False
69,5639,,False
69,5641,,False
69,5656,,False
69,5673,,False
69,5681,,False
69,5683,,False
69,5696,,False
69,5700,,False
69,5708,,False
69,5721,,False
69,5728,,False
69,5741,,False
69,5745,,False
69,5754,,False
69,5756,,False
69,5758,,False
69,5780,,False
69,5794,,False
69,5795,,False
69,5803,,False
69,5807,,False
69,5810,,False
69,5812,,False
69,5819,,False
69,5830,,False
69,5831,,False
69,5848,,False
69,5852,,False
69,5862,,False
69,5863,,False
69,5864,,False
69,5879,,False
69,5918,,False
69,5920,,False
69,5933,,False
69,5936,,False
69,5937,,False
69,5938,,False
69,5941,,False
69,5943,,False
69,5948,,False
69,5963,,False
69,5975,,False
69,5982,,False
69,5996,,False
69,6000,,False
69,6003,,False
69,6012,,False
69,6023,,False
69,6027,,False
69,6032,,False
69,6035,,False
69,6037,,False
69,6042,,False
69,6046,,False
69,6049,,False
69,6063,,False
69,6070,,False
69,6072,,False
69,6081,,False
69,6087,,False
69,6090,,False
69,6094,,False
69,6097,,False
69,6102,,False
69,6105,,False
69,6109,,False
69,6124,,False
69,6135,,False
69,6138,,False
69,6159,,False
69,6168,,False
69,6176,,False
69,6204,,False
69,6226,,False
69,6230,,False
69,6245,,False
69,6246,,False
69,6248,,False
69,6252,,False
69,6258,,False
69,6263,,False
69,6272,,False
69,6276,,False
69,6278,,False
69,6284,,False
69,6312,,False
69,6326,,False
69,6333,,False
69,6336,,False
69,6341,,False
69,6355,,False
69,6361,,False
69,6365,,False
69,6372,,False
69,6391,,False
69,6394,,False
69,6402,,False
69,6404,,False
69,6411,,False
69,6420,,False
69,6426,,False
69,6427,,False
69,6432,,False
69,6435,,False
69,6440,,False
69,6447,,False
69,6458,,False
69,6462,,False
69,6485,,False
69,6486,,False
69,6489,,False
69,6492,,False
69,6513,,False
69,6515,,False
69,6519,,False
69,6520,,False
69,6536,,False
69,6550,,False
69,6557,,False
69,6575,,False
69,6578,,False
69,6603,,False
69,6613,,False
69,6619,,False
69,6622,,False
69,6630,,False
69,6635,,False
69,6639,,False
69,6653,,False
69,6656,,False
69,6658,,False
69,6663,,False
69,6691,,False
69,6701,,False
69,6709,,False
69,6710,,False
69,6716,,False
69,6736,,False
69,6738,,False
69,6746,,False
69,6753,,False
69,6754,,False
69,6758,,False
69,6766,,False
69,6800,,False
69,6812,,False
69,6823,,False
69,6826,,False
69,6827,,False
69,6829,,False
69,6838,,False
69,6842,,False
69,6849,,False
69,6850,,False
69,6852,,False
69,6856,,False
69,6857,,False
69,6863,,False
69,6864,,False
69,6885,,False
69,6891,,False
69,6894,,False
69,6904,,False
69,6921,,False
69,6928,,False
69,6934,,False
69,6937,,False
69,6939,,False
69,6943,,False
69,6961,,False
69,6962,,False
69,6967,,False
69,6974,,False
69,6976,,False
69,6977,,False
69,6978,,False
69,6988,,False
69,6991,,False
